Date,Product_ID,Product_Name,Category,Units_Sold,Revenue,Stock_Level
2024-07-23,P007,Coffee Maker,Home Appliances,5,400,135
2024-07-24,P001,Winter Coat,Clothing,3,300,181
2024-07-24,P002,T-Shirt,Clothing,20,500,10
2024-07-24,P003,Chocolate Box,Food,10,200,16
2024-07-24,P004,LED TV,Electronics,20,8000,103
2024-07-24,P005,Notebook Pack,Stationery,19,95,192
2024-07-24,P006,Rain Jacket,Clothing,33,1980,105
2024-07-24,P007,Coffee Maker,Home Appliances,14,1120,145
2024-07-25,P001,Winter Coat,Clothing,5,500,37
2024-07-25,P002,T-Shirt,Clothing,18,450,10
2024-07-25,P003,Chocolate Box,Food,8,160,128
2024-07-25,P004,LED TV,Electronics,9,3600,152
2024-07-25,P005,Notebook Pack,Stationery,20,100,53
2024-07-25,P006,Rain Jacket,Clothing,35,2100,146
2024-07-25,P007,Coffee Maker,Home Appliances,25,2000,170
2024-07-26,P001,Winter Coat,Clothing,1,100,189
2024-07-26,P002,T-Shirt,Clothing,21,525,123
2024-07-26,P003,Chocolate Box,Food,7,140,94
2024-07-26,P004,LED TV,Electronics,15,6000,96
2024-07-26,P005,Notebook Pack,Stationery,2,10,83
2024-07-26,P006,Rain Jacket,Clothing,30,1800,142
2024-07-26,P007,Coffee Maker,Home Appliances,13,1040,5
2024-07-27,P001,Winter Coat,Clothing,0,0,111
2024-07-27,P002,T-Shirt,Clothing,4,100,36
2024-07-27,P003,Chocolate Box,Food,14,280,117
2024-07-27,P004,LED TV,Electronics,3,1200,129
2024-07-27,P005,Notebook Pack,Stationery,18,90,104
2024-07-27,P006,Rain Jacket,Clothing,30,1800,121
2024-07-27,P007,Coffee Maker,Home Appliances,10,800,84
2024-07-28,P001,Winter Coat,Clothing,4,400,63
2024-07-28,P002,T-Shirt,Clothing,8,200,186
2024-07-28,P003,Chocolate Box,Food,5,100,79
2024-07-28,P004,LED TV,Electronics,5,2000,98
2024-07-28,P005,Notebook Pack,Stationery,24,120,40
2024-07-28,P006,Rain Jacket,Clothing,36,2160,171
2024-07-28,P007,Coffee Maker,Home Appliances,13,1040,169
2024-07-29,P001,Winter Coat,Clothing,3,300,134
2024-07-29,P002,T-Shirt,Clothing,2,50,64
2024-07-29,P003,Chocolate Box,Food,14,280,97
2024-07-29,P004,LED TV,Electronics,19,7600,93
2024-07-29,P005,Notebook Pack,Stationery,25,125,23
2024-07-29,P006,Rain Jacket,Clothing,22,1320,65
2024-07-29,P007,Coffee Maker,Home Appliances,20,1600,169
2024-07-30,P001,Winter Coat,Clothing,2,200,54
2024-07-30,P002,T-Shirt,Clothing,24,600,76
2024-07-30,P003,Chocolate Box,Food,16,320,12
2024-07-30,P004,LED TV,Electronics,8,3200,133
2024-07-30,P005,Notebook Pack,Stationery,21,105,104
2024-07-30,P006,Rain Jacket,Clothing,31,1860,112
2024-07-30,P007,Coffee Maker,Home Appliances,3,240,136
2024-07-31,P001,Winter Coat,Clothing,3,300,131
2024-07-31,P002,T-Shirt,Clothing,5,125,58
2024-07-31,P003,Chocolate Box,Food,11,220,43
2024-07-31,P004,LED TV,Electronics,22,8800,8
2024-07-31,P005,Notebook Pack,Stationery,17,85,27
2024-07-31,P006,Rain Jacket,Clothing,32,1920,66
2024-07-31,P007,Coffee Maker,Home Appliances,19,1520,126
2024-08-01,P001,Winter Coat,Clothing,2,200,59
2024-08-01,P002,T-Shirt,Clothing,7,175,30
2024-08-01,P003,Chocolate Box,Food,6,120,103
2024-08-01,P004,LED TV,Electronics,7,2800,178
2024-08-01,P005,Notebook Pack,Stationery,18,90,9
2024-08-01,P006,Rain Jacket,Clothing,17,1020,70
2024-08-01,P007,Coffee Maker,Home Appliances,5,400,145
2024-08-02,P001,Winter Coat,Clothing,2,200,68
2024-08-02,P002,T-Shirt,Clothing,22,550,174
2024-08-02,P003,Chocolate Box,Food,15,300,77
2024-08-02,P004,LED TV,Electronics,25,10000,103
2024-08-02,P005,Notebook Pack,Stationery,5,25,145
2024-08-02,P006,Rain Jacket,Clothing,32,1920,92
2024-08-02,P007,Coffee Maker,Home Appliances,10,800,193
2024-08-03,P001,Winter Coat,Clothing,1,100,59
2024-08-03,P002,T-Shirt,Clothing,18,450,177
2024-08-03,P003,Chocolate Box,Food,11,220,7
2024-08-03,P004,LED TV,Electronics,12,4800,170
2024-08-03,P005,Notebook Pack,Stationery,10,50,198
2024-08-03,P006,Rain Jacket,Clothing,31,1860,105
2024-08-03,P007,Coffee Maker,Home Appliances,11,880,14
2024-08-04,P001,Winter Coat,Clothing,0,0,195
2024-08-04,P002,T-Shirt,Clothing,9,225,142
2024-08-04,P003,Chocolate Box,Food,8,160,132
2024-08-04,P004,LED TV,Electronics,4,1600,45
2024-08-04,P005,Notebook Pack,Stationery,10,50,159
2024-08-04,P006,Rain Jacket,Clothing,37,2220,33
2024-08-04,P007,Coffee Maker,Home Appliances,22,1760,13
2024-08-05,P001,Winter Coat,Clothing,0,0,37
2024-08-05,P002,T-Shirt,Clothing,25,625,200
2024-08-05,P003,Chocolate Box,Food,13,260,39
2024-08-05,P004,LED TV,Electronics,22,8800,75
2024-08-05,P005,Notebook Pack,Stationery,2,10,85
2024-08-05,P006,Rain Jacket,Clothing,37,2220,172
2024-08-05,P007,Coffee Maker,Home Appliances,25,2000,71
2024-08-06,P001,Winter Coat,Clothing,0,0,79
2024-08-06,P002,T-Shirt,Clothing,2,50,49
2024-08-06,P003,Chocolate Box,Food,8,160,93
2024-08-06,P004,LED TV,Electronics,4,1600,159
2024-08-06,P005,Notebook Pack,Stationery,25,125,153
2024-08-06,P006,Rain Jacket,Clothing,39,2340,150
2024-08-06,P007,Coffee Maker,Home Appliances,23,1840,78
2024-08-07,P001,Winter Coat,Clothing,3,300,62
2024-08-07,P002,T-Shirt,Clothing,11,275,115
2024-08-07,P003,Chocolate Box,Food,6,120,75
2024-08-07,P004,LED TV,Electronics,4,1600,61
2024-08-07,P005,Notebook Pack,Stationery,6,30,189
2024-08-07,P006,Rain Jacket,Clothing,26,1560,79
2024-08-07,P007,Coffee Maker,Home Appliances,12,960,187
2024-08-08,P001,Winter Coat,Clothing,5,500,57
2024-08-08,P002,T-Shirt,Clothing,9,225,190
2024-08-08,P003,Chocolate Box,Food,10,200,178
2024-08-08,P004,LED TV,Electronics,16,6400,25
2024-08-08,P005,Notebook Pack,Stationery,12,60,5
2024-08-08,P006,Rain Jacket,Clothing,28,1680,137
2024-08-08,P007,Coffee Maker,Home Appliances,19,1520,66
2024-08-09,P001,Winter Coat,Clothing,0,0,80
2024-08-09,P002,T-Shirt,Clothing,10,250,95
2024-08-09,P003,Chocolate Box,Food,5,100,145
2024-08-09,P004,LED TV,Electronics,9,3600,140
2024-08-09,P005,Notebook Pack,Stationery,16,80,10
2024-08-09,P006,Rain Jacket,Clothing,17,1020,89
2024-08-09,P007,Coffee Maker,Home Appliances,12,960,176
2024-08-10,P001,Winter Coat,Clothing,5,500,38
2024-08-10,P002,T-Shirt,Clothing,23,575,41
2024-08-10,P003,Chocolate Box,Food,17,340,68
2024-08-10,P004,LED TV,Electronics,4,1600,186
2024-08-10,P005,Notebook Pack,Stationery,14,70,162
2024-08-10,P006,Rain Jacket,Clothing,21,1260,73
2024-08-10,P007,Coffee Maker,Home Appliances,9,720,122
2024-08-11,P001,Winter Coat,Clothing,4,400,16
2024-08-11,P002,T-Shirt,Clothing,11,275,30
2024-08-11,P003,Chocolate Box,Food,9,180,48
2024-08-11,P004,LED TV,Electronics,12,4800,61
2024-08-11,P005,Notebook Pack,Stationery,10,50,62
2024-08-11,P006,Rain Jacket,Clothing,23,1380,40
2024-08-11,P007,Coffee Maker,Home Appliances,17,1360,150
2024-08-12,P001,Winter Coat,Clothing,4,400,95
2024-08-12,P002,T-Shirt,Clothing,24,600,196
2024-08-12,P003,Chocolate Box,Food,8,160,48
2024-08-12,P004,LED TV,Electronics,3,1200,99
2024-08-12,P005,Notebook Pack,Stationery,23,115,189
2024-08-12,P006,Rain Jacket,Clothing,30,1800,157
2024-08-12,P007,Coffee Maker,Home Appliances,20,1600,66
2024-08-13,P001,Winter Coat,Clothing,2,200,101
2024-08-13,P002,T-Shirt,Clothing,22,550,168
2024-08-13,P003,Chocolate Box,Food,16,320,22
2024-08-13,P004,LED TV,Electronics,15,6000,86
2024-08-13,P005,Notebook Pack,Stationery,18,90,78
2024-08-13,P006,Rain Jacket,Clothing,15,900,69
2024-08-13,P007,Coffee Maker,Home Appliances,24,1920,130
2024-08-14,P001,Winter Coat,Clothing,3,300,153
2024-08-14,P002,T-Shirt,Clothing,4,100,19
2024-08-14,P003,Chocolate Box,Food,9,180,140
2024-08-14,P004,LED TV,Electronics,25,10000,182
2024-08-14,P005,Notebook Pack,Stationery,7,35,170
2024-08-14,P006,Rain Jacket,Clothing,18,1080,116
2024-08-14,P007,Coffee Maker,Home Appliances,4,320,78
2024-08-15,P001,Winter Coat,Clothing,0,0,114
2024-08-15,P002,T-Shirt,Clothing,3,75,62
2024-08-15,P003,Chocolate Box,Food,8,160,183
2024-08-15,P004,LED TV,Electronics,17,6800,77
2024-08-15,P005,Notebook Pack,Stationery,15,75,101
2024-08-15,P006,Rain Jacket,Clothing,32,1920,104
2024-08-15,P007,Coffee Maker,Home Appliances,5,400,89
2024-08-16,P001,Winter Coat,Clothing,1,100,86
2024-08-16,P002,T-Shirt,Clothing,16,400,54
2024-08-16,P003,Chocolate Box,Food,10,200,66
2024-08-16,P004,LED TV,Electronics,15,6000,180
2024-08-16,P005,Notebook Pack,Stationery,17,85,41
2024-08-16,P006,Rain Jacket,Clothing,26,1560,79
2024-08-16,P007,Coffee Maker,Home Appliances,11,880,155
2024-08-17,P001,Winter Coat,Clothing,0,0,170
2024-08-17,P002,T-Shirt,Clothing,11,275,128
2024-08-17,P003,Chocolate Box,Food,13,260,99
2024-08-17,P004,LED TV,Electronics,15,6000,42
2024-08-17,P005,Notebook Pack,Stationery,21,105,26
2024-08-17,P006,Rain Jacket,Clothing,36,2160,33
2024-08-17,P007,Coffee Maker,Home Appliances,23,1840,177
2024-08-18,P001,Winter Coat,Clothing,2,200,194
2024-08-18,P002,T-Shirt,Clothing,7,175,168
2024-08-18,P003,Chocolate Box,Food,16,320,128
2024-08-18,P004,LED TV,Electronics,13,5200,42
2024-08-18,P005,Notebook Pack,Stationery,10,50,34
2024-08-18,P006,Rain Jacket,Clothing,29,1740,37
2024-08-18,P007,Coffee Maker,Home Appliances,16,1280,105
2024-08-19,P001,Winter Coat,Clothing,0,0,34
2024-08-19,P002,T-Shirt,Clothing,5,125,31
2024-08-19,P003,Chocolate Box,Food,11,220,130
2024-08-19,P004,LED TV,Electronics,11,4400,199
2024-08-19,P005,Notebook Pack,Stationery,10,50,15
2024-08-19,P006,Rain Jacket,Clothing,28,1680,77
2024-08-19,P007,Coffee Maker,Home Appliances,3,240,169
2024-08-20,P001,Winter Coat,Clothing,0,0,142
2024-08-20,P002,T-Shirt,Clothing,14,350,49
2024-08-20,P003,Chocolate Box,Food,19,380,60
2024-08-20,P004,LED TV,Electronics,11,4400,163
2024-08-20,P005,Notebook Pack,Stationery,8,40,74
2024-08-20,P006,Rain Jacket,Clothing,35,2100,133
2024-08-20,P007,Coffee Maker,Home Appliances,25,2000,107
2024-08-21,P001,Winter Coat,Clothing,0,0,16
2024-08-21,P002,T-Shirt,Clothing,13,325,8
2024-08-21,P003,Chocolate Box,Food,12,240,175
2024-08-21,P004,LED TV,Electronics,2,800,92
2024-08-21,P005,Notebook Pack,Stationery,22,110,86
2024-08-21,P006,Rain Jacket,Clothing,16,960,142
2024-08-21,P007,Coffee Maker,Home Appliances,15,1200,30
2024-08-22,P001,Winter Coat,Clothing,0,0,155
2024-08-22,P002,T-Shirt,Clothing,21,525,133
2024-08-22,P003,Chocolate Box,Food,11,220,67
2024-08-22,P004,LED TV,Electronics,19,7600,70
2024-08-22,P005,Notebook Pack,Stationery,11,55,6
2024-08-22,P006,Rain Jacket,Clothing,35,2100,173
2024-08-22,P007,Coffee Maker,Home Appliances,24,1920,180
2024-08-23,P001,Winter Coat,Clothing,4,400,63
2024-08-23,P002,T-Shirt,Clothing,15,375,98
2024-08-23,P003,Chocolate Box,Food,14,280,54
2024-08-23,P004,LED TV,Electronics,5,2000,37
2024-08-23,P005,Notebook Pack,Stationery,10,50,46
2024-08-23,P006,Rain Jacket,Clothing,24,1440,111
2024-08-23,P007,Coffee Maker,Home Appliances,11,880,91
2024-08-24,P001,Winter Coat,Clothing,1,100,51
2024-08-24,P002,T-Shirt,Clothing,23,575,182
2024-08-24,P003,Chocolate Box,Food,16,320,36
2024-08-24,P004,LED TV,Electronics,2,800,22
2024-08-24,P005,Notebook Pack,Stationery,18,90,142
2024-08-24,P006,Rain Jacket,Clothing,31,1860,24
2024-08-24,P007,Coffee Maker,Home Appliances,19,1520,186
2024-08-25,P001,Winter Coat,Clothing,1,100,117
2024-08-25,P002,T-Shirt,Clothing,24,600,109
2024-08-25,P003,Chocolate Box,Food,11,220,123
2024-08-25,P004,LED TV,Electronics,11,4400,19
2024-08-25,P005,Notebook Pack,Stationery,18,90,62
2024-08-25,P006,Rain Jacket,Clothing,27,1620,61
2024-08-25,P007,Coffee Maker,Home Appliances,7,560,90
2024-08-26,P001,Winter Coat,Clothing,0,0,141
2024-08-26,P002,T-Shirt,Clothing,19,475,16
2024-08-26,P003,Chocolate Box,Food,7,140,132
2024-08-26,P004,LED TV,Electronics,9,3600,113
2024-08-26,P005,Notebook Pack,Stationery,9,45,90
2024-08-26,P006,Rain Jacket,Clothing,16,960,95
2024-08-26,P007,Coffee Maker,Home Appliances,16,1280,41
2024-08-27,P001,Winter Coat,Clothing,3,300,124
2024-08-27,P002,T-Shirt,Clothing,23,575,63
2024-08-27,P003,Chocolate Box,Food,19,380,95
2024-08-27,P004,LED TV,Electronics,24,9600,155
2024-08-27,P005,Notebook Pack,Stationery,5,25,191
2024-08-27,P006,Rain Jacket,Clothing,27,1620,162
2024-08-27,P007,Coffee Maker,Home Appliances,20,1600,96
2024-08-28,P001,Winter Coat,Clothing,0,0,115
2024-08-28,P002,T-Shirt,Clothing,15,375,6
2024-08-28,P003,Chocolate Box,Food,14,280,21
2024-08-28,P004,LED TV,Electronics,2,800,71
2024-08-28,P005,Notebook Pack,Stationery,6,30,142
2024-08-28,P006,Rain Jacket,Clothing,35,2100,51
2024-08-28,P007,Coffee Maker,Home Appliances,21,1680,163
2024-08-29,P001,Winter Coat,Clothing,4,400,195
2024-08-29,P002,T-Shirt,Clothing,20,500,167
2024-08-29,P003,Chocolate Box,Food,9,180,101
2024-08-29,P004,LED TV,Electronics,20,8000,199
2024-08-29,P005,Notebook Pack,Stationery,8,40,11
2024-08-29,P006,Rain Jacket,Clothing,39,2340,64
2024-08-29,P007,Coffee Maker,Home Appliances,14,1120,166
2024-08-30,P001,Winter Coat,Clothing,1,100,105
2024-08-30,P002,T-Shirt,Clothing,19,475,107
2024-08-30,P003,Chocolate Box,Food,20,400,33
2024-08-30,P004,LED TV,Electronics,14,5600,120
2024-08-30,P005,Notebook Pack,Stationery,4,20,59
2024-08-30,P006,Rain Jacket,Clothing,17,1020,157
2024-08-30,P007,Coffee Maker,Home Appliances,15,1200,64
2024-08-31,P001,Winter Coat,Clothing,1,100,197
2024-08-31,P002,T-Shirt,Clothing,24,600,171
2024-08-31,P003,Chocolate Box,Food,17,340,127
2024-08-31,P004,LED TV,Electronics,20,8000,6
2024-08-31,P005,Notebook Pack,Stationery,18,90,67
2024-08-31,P006,Rain Jacket,Clothing,25,1500,95
2024-08-31,P007,Coffee Maker,Home Appliances,9,720,145
2024-09-01,P001,Winter Coat,Clothing,1,100,36
2024-09-01,P002,T-Shirt,Clothing,2,50,197
2024-09-01,P003,Chocolate Box,Food,18,360,30
2024-09-01,P004,LED TV,Electronics,16,6400,115
2024-09-01,P005,Notebook Pack,Stationery,5,25,85
2024-09-01,P006,Rain Jacket,Clothing,5,300,92
2024-09-01,P007,Coffee Maker,Home Appliances,7,560,147
2024-09-02,P001,Winter Coat,Clothing,3,300,91
2024-09-02,P002,T-Shirt,Clothing,8,200,43
2024-09-02,P003,Chocolate Box,Food,15,300,187
2024-09-02,P004,LED TV,Electronics,15,6000,95
2024-09-02,P005,Notebook Pack,Stationery,2,10,84
2024-09-02,P006,Rain Jacket,Clothing,5,300,26
2024-09-02,P007,Coffee Maker,Home Appliances,24,1920,106
2024-09-03,P001,Winter Coat,Clothing,5,500,123
2024-09-03,P002,T-Shirt,Clothing,19,475,64
2024-09-03,P003,Chocolate Box,Food,15,300,185
2024-09-03,P004,LED TV,Electronics,13,5200,100
2024-09-03,P005,Notebook Pack,Stationery,3,15,72
2024-09-03,P006,Rain Jacket,Clothing,4,240,40
2024-09-03,P007,Coffee Maker,Home Appliances,15,1200,131
2024-09-04,P001,Winter Coat,Clothing,0,0,196
2024-09-04,P002,T-Shirt,Clothing,8,200,101
2024-09-04,P003,Chocolate Box,Food,18,360,26
2024-09-04,P004,LED TV,Electronics,14,5600,161
2024-09-04,P005,Notebook Pack,Stationery,16,80,98
2024-09-04,P006,Rain Jacket,Clothing,5,300,120
2024-09-04,P007,Coffee Maker,Home Appliances,24,1920,77
2024-09-05,P001,Winter Coat,Clothing,3,300,12
2024-09-05,P002,T-Shirt,Clothing,21,525,162
2024-09-05,P003,Chocolate Box,Food,9,180,103
2024-09-05,P004,LED TV,Electronics,13,5200,100
2024-09-05,P005,Notebook Pack,Stationery,21,105,186
2024-09-05,P006,Rain Jacket,Clothing,3,180,38
2024-09-05,P007,Coffee Maker,Home Appliances,4,320,38
2024-09-06,P001,Winter Coat,Clothing,5,500,114
2024-09-06,P002,T-Shirt,Clothing,16,400,67
2024-09-06,P003,Chocolate Box,Food,16,320,170
2024-09-06,P004,LED TV,Electronics,13,5200,146
2024-09-06,P005,Notebook Pack,Stationery,25,125,127
2024-09-06,P006,Rain Jacket,Clothing,5,300,164
2024-09-06,P007,Coffee Maker,Home Appliances,10,800,31
2024-09-07,P001,Winter Coat,Clothing,0,0,119
2024-09-07,P002,T-Shirt,Clothing,2,50,50
2024-09-07,P003,Chocolate Box,Food,7,140,26
2024-09-07,P004,LED TV,Electronics,8,3200,133
2024-09-07,P005,Notebook Pack,Stationery,23,115,53
2024-09-07,P006,Rain Jacket,Clothing,1,60,136
2024-09-07,P007,Coffee Maker,Home Appliances,10,800,58
2024-09-08,P001,Winter Coat,Clothing,0,0,61
2024-09-08,P002,T-Shirt,Clothing,24,600,118
2024-09-08,P003,Chocolate Box,Food,8,160,87
2024-09-08,P004,LED TV,Electronics,23,9200,5
2024-09-08,P005,Notebook Pack,Stationery,18,90,66
2024-09-08,P006,Rain Jacket,Clothing,4,240,78
2024-09-08,P007,Coffee Maker,Home Appliances,3,240,103
2024-09-09,P001,Winter Coat,Clothing,1,100,88
2024-09-09,P002,T-Shirt,Clothing,23,575,43
2024-09-09,P003,Chocolate Box,Food,5,100,82
2024-09-09,P004,LED TV,Electronics,19,7600,22
2024-09-09,P005,Notebook Pack,Stationery,25,125,65
2024-09-09,P006,Rain Jacket,Clothing,4,240,23
2024-09-09,P007,Coffee Maker,Home Appliances,21,1680,19
2024-09-10,P001,Winter Coat,Clothing,5,500,119
2024-09-10,P002,T-Shirt,Clothing,19,475,92
2024-09-10,P003,Chocolate Box,Food,13,260,27
2024-09-10,P004,LED TV,Electronics,6,2400,114
2024-09-10,P005,Notebook Pack,Stationery,15,75,77
2024-09-10,P006,Rain Jacket,Clothing,2,120,185
2024-09-10,P007,Coffee Maker,Home Appliances,17,1360,81
2024-09-11,P001,Winter Coat,Clothing,3,300,54
2024-09-11,P002,T-Shirt,Clothing,24,600,70
2024-09-11,P003,Chocolate Box,Food,14,280,180
2024-09-11,P004,LED TV,Electronics,9,3600,39
2024-09-11,P005,Notebook Pack,Stationery,18,90,83
2024-09-11,P006,Rain Jacket,Clothing,3,180,54
2024-09-11,P007,Coffee Maker,Home Appliances,2,160,52
2024-09-12,P001,Winter Coat,Clothing,5,500,27
2024-09-12,P002,T-Shirt,Clothing,2,50,60
2024-09-12,P003,Chocolate Box,Food,10,200,126
2024-09-12,P004,LED TV,Electronics,4,1600,140
2024-09-12,P005,Notebook Pack,Stationery,5,25,86
2024-09-12,P006,Rain Jacket,Clothing,4,240,38
2024-09-12,P007,Coffee Maker,Home Appliances,16,1280,101
2024-09-13,P001,Winter Coat,Clothing,5,500,189
2024-09-13,P002,T-Shirt,Clothing,12,300,103
2024-09-13,P003,Chocolate Box,Food,9,180,111
2024-09-13,P004,LED TV,Electronics,20,8000,13
2024-09-13,P005,Notebook Pack,Stationery,11,55,81
2024-09-13,P006,Rain Jacket,Clothing,1,60,6
2024-09-13,P007,Coffee Maker,Home Appliances,15,1200,10
2024-09-14,P001,Winter Coat,Clothing,5,500,170
2024-09-14,P002,T-Shirt,Clothing,17,425,121
2024-09-14,P003,Chocolate Box,Food,10,200,187
2024-09-14,P004,LED TV,Electronics,25,10000,187
2024-09-14,P005,Notebook Pack,Stationery,17,85,58
2024-09-14,P006,Rain Jacket,Clothing,3,180,152
2024-09-14,P007,Coffee Maker,Home Appliances,13,1040,49
2024-09-15,P001,Winter Coat,Clothing,0,0,30
2024-09-15,P002,T-Shirt,Clothing,15,375,171
2024-09-15,P003,Chocolate Box,Food,16,320,6
2024-09-15,P004,LED TV,Electronics,22,8800,94
2024-09-15,P005,Notebook Pack,Stationery,5,25,115
2024-09-15,P006,Rain Jacket,Clothing,3,180,67
2024-09-15,P007,Coffee Maker,Home Appliances,12,960,197
2024-09-16,P001,Winter Coat,Clothing,0,0,47
2024-09-16,P002,T-Shirt,Clothing,2,50,76
2024-09-16,P003,Chocolate Box,Food,14,280,102
2024-09-16,P004,LED TV,Electronics,2,800,37
2024-09-16,P005,Notebook Pack,Stationery,18,90,72
2024-09-16,P006,Rain Jacket,Clothing,5,300,85
2024-09-16,P007,Coffee Maker,Home Appliances,10,800,170
2024-09-17,P001,Winter Coat,Clothing,5,500,115
2024-09-17,P002,T-Shirt,Clothing,24,600,100
2024-09-17,P003,Chocolate Box,Food,16,320,189
2024-09-17,P004,LED TV,Electronics,16,6400,76
2024-09-17,P005,Notebook Pack,Stationery,8,40,135
2024-09-17,P006,Rain Jacket,Clothing,5,300,120
2024-09-17,P007,Coffee Maker,Home Appliances,7,560,108
2024-09-18,P001,Winter Coat,Clothing,1,100,143
2024-09-18,P002,T-Shirt,Clothing,19,475,130
2024-09-18,P003,Chocolate Box,Food,18,360,17
2024-09-18,P004,LED TV,Electronics,15,6000,24
2024-09-18,P005,Notebook Pack,Stationery,20,100,194
2024-09-18,P006,Rain Jacket,Clothing,2,120,74
2024-09-18,P007,Coffee Maker,Home Appliances,13,1040,72
2024-09-19,P001,Winter Coat,Clothing,2,200,124
2024-09-19,P002,T-Shirt,Clothing,20,500,169
2024-09-19,P003,Chocolate Box,Food,10,200,128
2024-09-19,P004,LED TV,Electronics,15,6000,87
2024-09-19,P005,Notebook Pack,Stationery,20,100,34
2024-09-19,P006,Rain Jacket,Clothing,3,180,168
2024-09-19,P007,Coffee Maker,Home Appliances,2,160,90
2024-09-20,P001,Winter Coat,Clothing,0,0,148
2024-09-20,P002,T-Shirt,Clothing,8,200,194
2024-09-20,P003,Chocolate Box,Food,13,260,149
2024-09-20,P004,LED TV,Electronics,5,2000,147
2024-09-20,P005,Notebook Pack,Stationery,14,70,156
2024-09-20,P006,Rain Jacket,Clothing,1,60,136
2024-09-20,P007,Coffee Maker,Home Appliances,9,720,12
2024-09-21,P001,Winter Coat,Clothing,3,300,14
2024-09-21,P002,T-Shirt,Clothing,5,125,168
2024-09-21,P003,Chocolate Box,Food,6,120,179
2024-09-21,P004,LED TV,Electronics,15,6000,25
2024-09-21,P005,Notebook Pack,Stationery,14,70,21
2024-09-21,P006,Rain Jacket,Clothing,1,60,96
2024-09-21,P007,Coffee Maker,Home Appliances,3,240,108
2024-09-22,P001,Winter Coat,Clothing,4,400,151
2024-09-22,P002,T-Shirt,Clothing,5,125,122
2024-09-22,P003,Chocolate Box,Food,5,100,85
2024-09-22,P004,LED TV,Electronics,8,3200,179
2024-09-22,P005,Notebook Pack,Stationery,18,90,174
2024-09-22,P006,Rain Jacket,Clothing,1,60,77
2024-09-22,P007,Coffee Maker,Home Appliances,23,1840,52
2024-09-23,P001,Winter Coat,Clothing,3,300,52
2024-09-23,P002,T-Shirt,Clothing,13,325,100
2024-09-23,P003,Chocolate Box,Food,8,160,69
2024-09-23,P004,LED TV,Electronics,7,2800,176
2024-09-23,P005,Notebook Pack,Stationery,17,85,136
2024-09-23,P006,Rain Jacket,Clothing,2,120,142
2024-09-23,P007,Coffee Maker,Home Appliances,14,1120,116
2024-09-24,P001,Winter Coat,Clothing,2,200,192
2024-09-24,P002,T-Shirt,Clothing,8,200,109
2024-09-24,P003,Chocolate Box,Food,10,200,113
2024-09-24,P004,LED TV,Electronics,10,4000,58
2024-09-24,P005,Notebook Pack,Stationery,7,35,199
2024-09-24,P006,Rain Jacket,Clothing,1,60,155
2024-09-24,P007,Coffee Maker,Home Appliances,18,1440,112
2024-09-25,P001,Winter Coat,Clothing,0,0,66
2024-09-25,P002,T-Shirt,Clothing,25,625,45
2024-09-25,P003,Chocolate Box,Food,12,240,197
2024-09-25,P004,LED TV,Electronics,12,4800,45
2024-09-25,P005,Notebook Pack,Stationery,11,55,40
2024-09-25,P006,Rain Jacket,Clothing,2,120,59
2024-09-25,P007,Coffee Maker,Home Appliances,18,1440,168
2024-09-26,P001,Winter Coat,Clothing,0,0,69
2024-09-26,P002,T-Shirt,Clothing,24,600,125
2024-09-26,P003,Chocolate Box,Food,7,140,178
2024-09-26,P004,LED TV,Electronics,6,2400,19
2024-09-26,P005,Notebook Pack,Stationery,16,80,165
2024-09-26,P006,Rain Jacket,Clothing,5,300,159
2024-09-26,P007,Coffee Maker,Home Appliances,16,1280,50
